,SPX
4/23/09 0:00,851.92
4/24/09 0:00,866.23
4/27/09 0:00,857.51
4/28/09 0:00,855.16
4/29/09 0:00,873.64
4/30/09 0:00,872.81
5/1/09 0:00,877.52
5/4/09 0:00,907.24
5/5/09 0:00,903.8
5/6/09 0:00,919.53
5/7/09 0:00,907.39
5/8/09 0:00,929.23
5/11/09 0:00,909.24
5/12/09 0:00,908.35
5/13/09 0:00,883.92
5/14/09 0:00,893.07
5/15/09 0:00,882.88
5/18/09 0:00,909.71
5/19/09 0:00,908.13
5/20/09 0:00,903.47
5/21/09 0:00,888.33
5/22/09 0:00,887
5/26/09 0:00,910.33
5/27/09 0:00,893.06
5/28/09 0:00,906.83
5/29/09 0:00,919.14
6/1/09 0:00,942.87
6/2/09 0:00,944.74
6/3/09 0:00,931.76
6/4/09 0:00,942.46
6/5/09 0:00,940.09
6/8/09 0:00,939.14
6/9/09 0:00,942.43
6/10/09 0:00,939.15
6/11/09 0:00,944.89
6/12/09 0:00,946.21
6/15/09 0:00,923.72
6/16/09 0:00,911.97
6/17/09 0:00,910.71
6/18/09 0:00,918.37
6/19/09 0:00,921.23
6/22/09 0:00,893.04
6/23/09 0:00,895.1
6/24/09 0:00,900.94
6/25/09 0:00,920.26
6/26/09 0:00,918.9
6/29/09 0:00,927.23
6/30/09 0:00,919.32
7/1/09 0:00,923.33
7/2/09 0:00,896.42
7/6/09 0:00,898.72
7/7/09 0:00,881.03
7/8/09 0:00,879.56
7/9/09 0:00,882.68
7/10/09 0:00,879.13
7/13/09 0:00,901.05
7/14/09 0:00,905.84
7/15/09 0:00,932.68
7/16/09 0:00,940.74
7/17/09 0:00,940.38
7/20/09 0:00,951.13
7/21/09 0:00,954.58
7/22/09 0:00,954.07
7/23/09 0:00,976.29
7/24/09 0:00,979.26
7/27/09 0:00,982.18
7/28/09 0:00,979.62
7/29/09 0:00,975.15
7/30/09 0:00,986.75
7/31/09 0:00,987.48
8/3/09 0:00,1002.63
8/4/09 0:00,1005.65
8/5/09 0:00,1002.72
8/6/09 0:00,997.08
8/7/09 0:00,1010.48
8/10/09 0:00,1007.1
8/11/09 0:00,994.35
8/12/09 0:00,1005.81
8/13/09 0:00,1012.73
8/14/09 0:00,1004.09
8/17/09 0:00,979.73
8/18/09 0:00,989.67
8/19/09 0:00,996.46
8/20/09 0:00,1007.37
8/21/09 0:00,1026.13
8/24/09 0:00,1025.57
8/25/09 0:00,1028
8/26/09 0:00,1028.12
8/27/09 0:00,1030.98
8/28/09 0:00,1028.93
8/31/09 0:00,1020.62
9/1/09 0:00,998.04
9/2/09 0:00,994.75
9/3/09 0:00,1003.24
9/4/09 0:00,1016.4
9/8/09 0:00,1025.39
9/9/09 0:00,1033.37
9/10/09 0:00,1044.14
9/11/09 0:00,1042.73
9/14/09 0:00,1049.34
9/15/09 0:00,1052.63
9/16/09 0:00,1068.76
9/17/09 0:00,1065.49
9/18/09 0:00,1068.3
9/21/09 0:00,1064.66
9/22/09 0:00,1071.66
9/23/09 0:00,1060.87
9/24/09 0:00,1050.78
9/25/09 0:00,1044.38
9/28/09 0:00,1062.98
9/29/09 0:00,1060.61
9/30/09 0:00,1057.08
10/1/09 0:00,1029.85
10/2/09 0:00,1025.21
10/5/09 0:00,1040.46
10/6/09 0:00,1054.72
10/7/09 0:00,1057.58
10/8/09 0:00,1065.48
10/9/09 0:00,1071.49
10/12/09 0:00,1076.19
10/13/09 0:00,1073.19
10/14/09 0:00,1092.02
10/15/09 0:00,1096.56
10/16/09 0:00,1087.68
10/19/09 0:00,1097.91
10/20/09 0:00,1091.06
10/21/09 0:00,1081.4
10/22/09 0:00,1092.91
10/23/09 0:00,1079.6
10/26/09 0:00,1066.95
10/27/09 0:00,1063.41
10/28/09 0:00,1042.63
10/29/09 0:00,1066.11
10/30/09 0:00,1036.19
11/2/09 0:00,1042.88
11/3/09 0:00,1045.41
11/4/09 0:00,1046.5
11/5/09 0:00,1066.63
11/6/09 0:00,1069.3
11/9/09 0:00,1093.08
11/10/09 0:00,1093.01
11/11/09 0:00,1098.51
11/12/09 0:00,1087.24
11/13/09 0:00,1093.48
11/16/09 0:00,1109.3
11/17/09 0:00,1110.32
11/18/09 0:00,1109.8
11/19/09 0:00,1094.9
11/20/09 0:00,1091.38
11/23/09 0:00,1106.24
11/24/09 0:00,1105.65
11/25/09 0:00,1110.63
11/27/09 0:00,1091.49
11/30/09 0:00,1095.63
12/1/09 0:00,1108.86
12/2/09 0:00,1109.24
12/3/09 0:00,1099.92
12/4/09 0:00,1105.98
12/7/09 0:00,1103.25
12/8/09 0:00,1091.94
12/9/09 0:00,1095.95
12/10/09 0:00,1102.35
12/11/09 0:00,1106.41
12/14/09 0:00,1114.11
12/15/09 0:00,1107.93
12/16/09 0:00,1109.18
12/17/09 0:00,1096.08
12/18/09 0:00,1102.47
12/21/09 0:00,1114.05
12/22/09 0:00,1118.02
12/23/09 0:00,1120.59
12/24/09 0:00,1126.48
12/28/09 0:00,1127.78
12/29/09 0:00,1126.2
12/30/09 0:00,1126.42
12/31/09 0:00,1115.1
1/4/10 0:00,1132.99
1/5/10 0:00,1136.52
1/6/10 0:00,1137.14
1/7/10 0:00,1141.69
1/8/10 0:00,1144.98
1/11/10 0:00,1146.98
1/12/10 0:00,1136.22
1/13/10 0:00,1145.68
1/14/10 0:00,1148.46
1/15/10 0:00,1136.03
1/19/10 0:00,1150.23
1/20/10 0:00,1138.04
1/21/10 0:00,1116.48
1/22/10 0:00,1091.76
1/25/10 0:00,1096.78
1/26/10 0:00,1092.17
1/27/10 0:00,1097.5
1/28/10 0:00,1084.53
1/29/10 0:00,1073.87
2/1/10 0:00,1089.19
2/2/10 0:00,1103.32
2/3/10 0:00,1097.28
2/4/10 0:00,1063.11
2/5/10 0:00,1066.19
2/8/10 0:00,1056.74
2/9/10 0:00,1070.52
2/10/10 0:00,1068.13
2/11/10 0:00,1078.47
2/12/10 0:00,1075.51
2/16/10 0:00,1094.87
2/17/10 0:00,1099.51
2/18/10 0:00,1106.75
2/19/10 0:00,1109.17
2/22/10 0:00,1108.01
2/23/10 0:00,1094.6
2/24/10 0:00,1105.24
2/25/10 0:00,1102.94
2/26/10 0:00,1104.49
3/1/10 0:00,1115.71
3/2/10 0:00,1118.31
3/3/10 0:00,1118.79
3/4/10 0:00,1122.97
3/5/10 0:00,1138.7
3/8/10 0:00,1138.5
3/9/10 0:00,1140.45
3/10/10 0:00,1145.61
3/11/10 0:00,1150.24
3/12/10 0:00,1149.99
3/15/10 0:00,1150.51
3/16/10 0:00,1159.46
3/17/10 0:00,1166.21
3/18/10 0:00,1165.83
3/19/10 0:00,1159.9
3/22/10 0:00,1165.81
3/23/10 0:00,1174.17
3/24/10 0:00,1167.72
3/25/10 0:00,1165.73
3/26/10 0:00,1166.59
3/29/10 0:00,1173.22
3/30/10 0:00,1173.27
3/31/10 0:00,1169.43
4/1/10 0:00,1178.1
4/5/10 0:00,1187.44
4/6/10 0:00,1189.44
4/7/10 0:00,1182.45
4/8/10 0:00,1186.44
4/9/10 0:00,1194.37
4/12/10 0:00,1196.48
4/13/10 0:00,1197.3
4/14/10 0:00,1210.65
4/15/10 0:00,1211.67
4/16/10 0:00,1192.13
4/19/10 0:00,1197.52
4/20/10 0:00,1207.17
4/21/10 0:00,1205.94
4/22/10 0:00,1208.67
4/23/10 0:00,1217.28
4/26/10 0:00,1212.05
4/27/10 0:00,1183.71
4/28/10 0:00,1191.36
4/29/10 0:00,1206.78
4/30/10 0:00,1186.69
5/3/10 0:00,1202.26
5/4/10 0:00,1173.6
5/5/10 0:00,1165.87
5/6/10 0:00,1128.15
5/7/10 0:00,1110.88
5/10/10 0:00,1159.73
5/11/10 0:00,1155.79
5/12/10 0:00,1171.67
5/13/10 0:00,1157.44
5/14/10 0:00,1135.68
5/17/10 0:00,1136.94
5/18/10 0:00,1120.8
5/19/10 0:00,1115.05
5/20/10 0:00,1071.59
5/21/10 0:00,1087.69
5/24/10 0:00,1073.65
5/25/10 0:00,1074.03
5/26/10 0:00,1067.95
5/27/10 0:00,1103.06
5/28/10 0:00,1089.41
6/1/10 0:00,1070.71
6/2/10 0:00,1098.38
6/3/10 0:00,1102.83
6/4/10 0:00,1064.88
6/7/10 0:00,1050.47
6/8/10 0:00,1062
6/9/10 0:00,1055.69
6/10/10 0:00,1086.84
6/11/10 0:00,1091.6
6/14/10 0:00,1089.63
6/15/10 0:00,1115.23
6/16/10 0:00,1114.61
6/17/10 0:00,1116.04
6/18/10 0:00,1117.51
6/21/10 0:00,1113.2
6/22/10 0:00,1095.31
6/23/10 0:00,1092.04
6/24/10 0:00,1073.69
6/25/10 0:00,1076.76
6/28/10 0:00,1074.57
6/29/10 0:00,1041.24
6/30/10 0:00,1030.71
7/1/10 0:00,1027.37
7/2/10 0:00,1022.58
7/6/10 0:00,1028.06
7/7/10 0:00,1060.27
7/8/10 0:00,1070.25
7/9/10 0:00,1077.96
7/12/10 0:00,1078.75
7/13/10 0:00,1095.34
7/14/10 0:00,1095.17
7/15/10 0:00,1096.48
7/16/10 0:00,1064.88
7/19/10 0:00,1071.25
7/20/10 0:00,1083.48
7/21/10 0:00,1069.59
7/22/10 0:00,1093.67
7/23/10 0:00,1102.66
7/26/10 0:00,1115.01
7/27/10 0:00,1113.84
7/28/10 0:00,1106.13
7/29/10 0:00,1101.53
7/30/10 0:00,1101.6
8/2/10 0:00,1125.86
8/3/10 0:00,1120.46
8/4/10 0:00,1127.24
8/5/10 0:00,1125.81
8/6/10 0:00,1121.64
8/9/10 0:00,1127.79
8/10/10 0:00,1121.06
8/11/10 0:00,1089.47
8/12/10 0:00,1083.61
8/13/10 0:00,1079.25
8/16/10 0:00,1079.38
8/17/10 0:00,1092.54
8/18/10 0:00,1094.16
8/19/10 0:00,1075.63
8/20/10 0:00,1071.69
8/23/10 0:00,1067.36
8/24/10 0:00,1051.87
8/25/10 0:00,1055.33
8/26/10 0:00,1047.22
8/27/10 0:00,1064.59
8/30/10 0:00,1048.92
8/31/10 0:00,1049.33
9/1/10 0:00,1080.29
9/2/10 0:00,1090.1
9/3/10 0:00,1104.51
9/7/10 0:00,1091.84
9/8/10 0:00,1098.87
9/9/10 0:00,1104.18
9/10/10 0:00,1109.55
9/13/10 0:00,1121.9
9/14/10 0:00,1121.1
9/15/10 0:00,1125.07
9/16/10 0:00,1124.66
9/17/10 0:00,1125.59
9/20/10 0:00,1142.71
9/21/10 0:00,1139.78
9/22/10 0:00,1134.28
9/23/10 0:00,1124.83
9/24/10 0:00,1148.67
9/27/10 0:00,1142.16
9/28/10 0:00,1147.7
9/29/10 0:00,1144.73
9/30/10 0:00,1141.2
10/1/10 0:00,1146.24
10/4/10 0:00,1137.03
10/5/10 0:00,1160.75
10/6/10 0:00,1159.97
10/7/10 0:00,1158.06
10/8/10 0:00,1165.15
10/11/10 0:00,1165.32
10/12/10 0:00,1169.77
10/13/10 0:00,1178.1
10/14/10 0:00,1173.81
10/15/10 0:00,1176.19
10/18/10 0:00,1184.71
10/19/10 0:00,1165.9
10/20/10 0:00,1178.17
10/21/10 0:00,1180.26
10/22/10 0:00,1183.08
10/25/10 0:00,1185.62
10/26/10 0:00,1185.64
10/27/10 0:00,1182.45
10/28/10 0:00,1183.78
10/29/10 0:00,1183.26
11/1/10 0:00,1184.38
11/2/10 0:00,1193.57
11/3/10 0:00,1197.96
11/4/10 0:00,1221.06
11/5/10 0:00,1225.85
11/8/10 0:00,1223.25
11/9/10 0:00,1213.4
11/10/10 0:00,1218.71
11/11/10 0:00,1213.54
11/12/10 0:00,1199.21
11/15/10 0:00,1197.75
11/16/10 0:00,1178.34
11/17/10 0:00,1178.59
11/18/10 0:00,1196.69
11/19/10 0:00,1199.73
11/22/10 0:00,1197.84
11/23/10 0:00,1180.73
11/24/10 0:00,1198.35
11/26/10 0:00,1189.4
11/29/10 0:00,1187.76
11/30/10 0:00,1180.55
12/1/10 0:00,1206.07
12/2/10 0:00,1221.53
12/3/10 0:00,1224.71
12/6/10 0:00,1223.12
12/7/10 0:00,1223.75
12/8/10 0:00,1228.28
12/9/10 0:00,1233
12/10/10 0:00,1240.4
12/13/10 0:00,1240.46
12/14/10 0:00,1241.59
12/15/10 0:00,1235.23
12/16/10 0:00,1242.87
12/17/10 0:00,1243.91
12/20/10 0:00,1247.08
12/21/10 0:00,1254.6
12/22/10 0:00,1258.84
12/23/10 0:00,1256.77
12/27/10 0:00,1257.54
12/28/10 0:00,1258.51
12/29/10 0:00,1259.78
12/30/10 0:00,1257.88
12/31/10 0:00,1257.64
1/3/11 0:00,1271.87
1/4/11 0:00,1270.2
1/5/11 0:00,1276.56
1/6/11 0:00,1273.85
1/7/11 0:00,1271.5
1/10/11 0:00,1269.75
1/11/11 0:00,1274.48
1/12/11 0:00,1285.96
1/13/11 0:00,1283.76
1/14/11 0:00,1293.24
1/18/11 0:00,1295.02
1/19/11 0:00,1281.92
1/20/11 0:00,1280.26
1/21/11 0:00,1283.35
1/24/11 0:00,1290.84
1/25/11 0:00,1291.18
1/26/11 0:00,1296.63
1/27/11 0:00,1299.54
1/28/11 0:00,1276.34
1/31/11 0:00,1286.12
2/1/11 0:00,1307.59
2/2/11 0:00,1304.03
2/3/11 0:00,1307.1
2/4/11 0:00,1310.87
2/7/11 0:00,1319.05
2/8/11 0:00,1324.57
2/9/11 0:00,1320.88
2/10/11 0:00,1321.87
2/11/11 0:00,1329.15
2/14/11 0:00,1332.32
2/15/11 0:00,1328.01
2/16/11 0:00,1336.32
2/17/11 0:00,1340.43
2/18/11 0:00,1343.01
2/22/11 0:00,1315.44
2/23/11 0:00,1307.4
2/24/11 0:00,1306.1
2/25/11 0:00,1319.88
2/28/11 0:00,1327.22
3/1/11 0:00,1306.33
3/2/11 0:00,1308.44
3/3/11 0:00,1330.97
3/4/11 0:00,1321.15
3/7/11 0:00,1310.13
3/8/11 0:00,1321.82
3/9/11 0:00,1320.02
3/10/11 0:00,1295.11
3/11/11 0:00,1304.28
3/14/11 0:00,1296.39
3/15/11 0:00,1281.87
3/16/11 0:00,1256.88
3/17/11 0:00,1273.72
3/18/11 0:00,1279.21
3/21/11 0:00,1298.38
3/22/11 0:00,1293.77
3/23/11 0:00,1297.54
3/24/11 0:00,1309.66
3/25/11 0:00,1313.8
3/28/11 0:00,1310.19
3/29/11 0:00,1319.44
3/30/11 0:00,1328.26
3/31/11 0:00,1325.83
4/1/11 0:00,1332.41
4/4/11 0:00,1332.87
4/5/11 0:00,1332.63
4/6/11 0:00,1335.54
4/7/11 0:00,1333.51
4/8/11 0:00,1328.17
4/11/11 0:00,1324.46
4/12/11 0:00,1314.16
4/13/11 0:00,1314.41
4/14/11 0:00,1314.52
4/15/11 0:00,1319.68
4/18/11 0:00,1305.14
4/19/11 0:00,1312.62
4/20/11 0:00,1330.36
4/21/11 0:00,1337.38
4/25/11 0:00,1335.25
4/26/11 0:00,1347.24
4/27/11 0:00,1355.66
4/28/11 0:00,1360.48
4/29/11 0:00,1363.61
5/2/11 0:00,1361.22
5/3/11 0:00,1356.62
5/4/11 0:00,1347.32
5/5/11 0:00,1335.1
5/6/11 0:00,1340.2
5/9/11 0:00,1346.29
5/10/11 0:00,1357.16
5/11/11 0:00,1342.08
5/12/11 0:00,1348.65
5/13/11 0:00,1337.77
5/16/11 0:00,1329.47
5/17/11 0:00,1328.98
5/18/11 0:00,1340.68
5/19/11 0:00,1343.6
5/20/11 0:00,1333.27
5/23/11 0:00,1317.37
5/24/11 0:00,1316.28
5/25/11 0:00,1320.47
5/26/11 0:00,1325.69
5/27/11 0:00,1331.1
5/31/11 0:00,1345.2
6/1/11 0:00,1314.55
6/2/11 0:00,1312.94
6/3/11 0:00,1300.16
6/6/11 0:00,1286.17
6/7/11 0:00,1284.94
6/8/11 0:00,1279.56
6/9/11 0:00,1289
6/10/11 0:00,1270.98
6/13/11 0:00,1271.83
6/14/11 0:00,1287.87
6/15/11 0:00,1265.42
6/16/11 0:00,1267.64
6/17/11 0:00,1271.5
6/20/11 0:00,1278.36
6/21/11 0:00,1295.52
6/22/11 0:00,1287.14
6/23/11 0:00,1283.5
6/24/11 0:00,1268.45
6/27/11 0:00,1280.1
6/28/11 0:00,1296.67
6/29/11 0:00,1307.41
6/30/11 0:00,1320.64
7/1/11 0:00,1339.67
7/5/11 0:00,1337.88
7/6/11 0:00,1339.22
7/7/11 0:00,1353.22
7/8/11 0:00,1343.8
7/11/11 0:00,1319.49
7/12/11 0:00,1313.64
7/13/11 0:00,1317.72
7/14/11 0:00,1308.87
7/15/11 0:00,1316.14
7/18/11 0:00,1305.44
7/19/11 0:00,1326.73
7/20/11 0:00,1325.84
7/21/11 0:00,1343.8
7/22/11 0:00,1345.02
7/25/11 0:00,1337.43
7/26/11 0:00,1331.94
7/27/11 0:00,1304.89
7/28/11 0:00,1300.67
7/29/11 0:00,1292.28
8/1/11 0:00,1286.94
8/2/11 0:00,1254.05
8/3/11 0:00,1260.34
8/4/11 0:00,1200.07
8/5/11 0:00,1199.38
8/8/11 0:00,1119.46
8/9/11 0:00,1172.53
8/10/11 0:00,1120.76
8/11/11 0:00,1172.64
8/12/11 0:00,1178.81
8/15/11 0:00,1204.49
8/16/11 0:00,1192.76
8/17/11 0:00,1193.89
8/18/11 0:00,1140.65
8/19/11 0:00,1123.53
8/22/11 0:00,1123.82
8/23/11 0:00,1162.35
8/24/11 0:00,1177.6
8/25/11 0:00,1159.27
8/26/11 0:00,1176.8
8/29/11 0:00,1210.08
8/30/11 0:00,1212.92
8/31/11 0:00,1218.89
9/1/11 0:00,1204.42
9/2/11 0:00,1173.97
9/6/11 0:00,1165.24
9/7/11 0:00,1198.62
9/8/11 0:00,1185.9
9/9/11 0:00,1154.23
9/12/11 0:00,1162.27
9/13/11 0:00,1172.87
9/14/11 0:00,1188.68
9/15/11 0:00,1209.11
9/16/11 0:00,1216.01
9/19/11 0:00,1204.09
9/20/11 0:00,1202.09
9/21/11 0:00,1166.76
9/22/11 0:00,1129.56
9/23/11 0:00,1136.43
9/26/11 0:00,1162.95
9/27/11 0:00,1175.38
9/28/11 0:00,1151.06
9/29/11 0:00,1160.4
9/30/11 0:00,1131.42
10/3/11 0:00,1099.23
10/4/11 0:00,1123.95
10/5/11 0:00,1144.03
10/6/11 0:00,1164.97
10/7/11 0:00,1155.46
10/10/11 0:00,1194.89
10/11/11 0:00,1195.54
10/12/11 0:00,1207.25
10/13/11 0:00,1203.66
10/14/11 0:00,1224.58
